timestamp,user,ip,event,status
2026-06-20 14:49:33,user33,192.168.146.243,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:47:53,user42,192.168.102.227,LOGIN_FAIL,FAILED
2026-06-20 17:21:18,user7,192.168.179.109,LOGIN_FAIL,FAILED
2026-06-20 17:47:36,user1,192.168.137.197,ERROR,FAILED
2026-06-20 11:50:13,user41,192.168.63.201,FILE_ACCESS,SUCCESS
2026-06-20 15:43:20,user14,192.168.24.98,ACCESS_DENIED,FAILED
2026-06-20 15:55:23,user5,192.168.72.172,ERROR,FAILED
2026-06-20 10:47:56,user30,192.168.229.140,ERROR,FAILED
2026-06-20 08:41:22,user5,192.168.88.72,LOGIN_FAIL,FAILED
2026-06-20 12:35:09,user5,192.168.156.109,ACCESS_DENIED,FAILED
2026-06-20 12:08:38,user27,192.168.59.211,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:21:45,user21,192.168.249.129,LOGIN_FAIL,FAILED
2026-06-20 10:09:13,user1,192.168.137.197,ERROR,FAILED
2026-06-20 09:09:04,user48,192.168.207.221,ACCESS_DENIED,FAILED
2026-06-20 09:19:17,user33,192.168.203.175,LOGIN_FAIL,FAILED
2026-06-20 13:29:09,user6,192.168.6.151,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:58:03,user26,192.168.142.221,FILE_ACCESS,SUCCESS
2026-06-20 08:33:39,user11,192.168.237.136,ACCESS_DENIED,FAILED
2026-06-20 10:28:57,user26,192.168.224.237,FILE_ACCESS,SUCCESS
2026-06-20 17:56:04,user41,192.168.102.227,LOGIN_FAIL,FAILED
2026-06-20 14:47:33,user36,192.168.71.63,FILE_ACCESS,SUCCESS
2026-06-20 10:34:25,user3,192.168.187.118,LOGIN_FAIL,FAILED
2026-06-20 15:10:26,user36,192.168.33.33,LOGOUT,SUCCESS
2026-06-20 13:32:48,user48,192.168.240.175,ERROR,FAILED
2026-06-20 14:15:34,user27,192.168.166.19,LOGOUT,SUCCESS
2026-06-20 17:19:50,user11,192.168.213.161,LOGIN_FAIL,FAILED
2026-06-20 12:36:03,user8,192.168.94.42,LOGIN_FAIL,FAILED
2026-06-20 08:59:24,user36,192.168.20.114,ACCESS_DENIED,FAILED
2026-06-20 09:19:53,user43,192.168.168.128,LOGIN_FAIL,FAILED
2026-06-20 09:47:15,user47,192.168.95.91,ACCESS_DENIED,FAILED
2026-06-20 14:01:22,user9,192.168.203.175,ERROR,FAILED
2026-06-20 12:16:10,user19,192.168.87.27,ERROR,FAILED
2026-06-20 11:31:21,user32,192.168.68.192,ACCESS_DENIED,FAILED
2026-06-20 13:33:52,user38,192.168.106.120,LOGIN_FAIL,FAILED
2026-06-20 14:38:07,user28,192.168.144.138,LOGIN_FAIL,FAILED
2026-06-20 13:42:06,user15,192.168.176.84,ERROR,FAILED
2026-06-20 15:56:21,user24,192.168.55.234,LOGIN_FAIL,FAILED
2026-06-20 14:02:09,user30,192.168.236.1,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:33:39,user36,192.168.126.5,LOGIN_FAIL,FAILED
2026-06-20 09:29:32,user9,192.168.242.146,FILE_ACCESS,SUCCESS
2026-06-20 11:34:33,user47,192.168.9.207,FILE_ACCESS,SUCCESS
2026-06-20 09:23:31,user5,192.168.50.49,FILE_ACCESS,SUCCESS
2026-06-20 17:13:58,user2,192.168.18.232,FILE_ACCESS,SUCCESS
2026-06-20 15:22:30,user38,192.168.167.139,LOGIN_FAIL,FAILED
2026-06-20 08:40:02,user17,192.168.136.224,ACCESS_DENIED,FAILED
2026-06-20 17:49:28,user42,192.168.245.200,FILE_ACCESS,SUCCESS
2026-06-20 14:39:34,user15,192.168.30.175,FILE_ACCESS,SUCCESS
2026-06-20 13:17:50,user30,192.168.97.21,ACCESS_DENIED,FAILED
2026-06-20 09:38:54,user24,192.168.227.138,ACCESS_DENIED,FAILED
2026-06-20 12:20:55,user44,192.168.151.57,LOGIN_FAIL,FAILED
2026-06-20 17:21:34,user29,192.168.142.76,LOGIN_FAIL,FAILED
2026-06-20 10:39:41,user47,192.168.36.109,ACCESS_DENIED,FAILED
2026-06-20 14:31:54,user15,192.168.56.60,FILE_ACCESS,SUCCESS
2026-06-20 12:13:07,user17,192.168.57.115,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:46:45,user14,192.168.63.201,ACCESS_DENIED,FAILED
2026-06-20 14:34:34,user31,192.168.175.185,LOGOUT,SUCCESS
2026-06-20 08:50:43,user42,192.168.56.60,LOGIN_SUCCESS,SUCCESS
2026-06-20 17:29:28,user18,192.168.9.221,FILE_ACCESS,SUCCESS
2026-06-20 12:47:36,user35,192.168.103.255,ACCESS_DENIED,FAILED
2026-06-20 14:51:24,user25,192.168.139.34,LOGIN_SUCCESS,SUCCESS
2026-06-20 09:25:01,user17,192.168.21.22,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:03:27,user26,192.168.21.22,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:16:52,user31,192.168.126.5,FILE_ACCESS,SUCCESS
2026-06-20 08:07:12,user9,192.168.207.79,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:11:12,user33,192.168.2.195,ERROR,FAILED
2026-06-20 11:51:01,user12,192.168.221.93,LOGIN_FAIL,FAILED
2026-06-20 10:09:14,user15,192.168.226.147,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:00:41,user8,192.168.205.221,ACCESS_DENIED,FAILED
2026-06-20 16:42:59,user14,192.168.236.1,ACCESS_DENIED,FAILED
2026-06-20 15:28:48,user16,192.168.174.190,LOGIN_FAIL,FAILED
2026-06-20 10:55:59,user41,192.168.97.21,ACCESS_DENIED,FAILED
2026-06-20 10:40:24,user11,192.168.167.180,LOGIN_SUCCESS,SUCCESS
2026-06-20 11:16:38,user26,192.168.21.22,ACCESS_DENIED,FAILED
2026-06-20 08:20:20,user47,192.168.205.221,ERROR,FAILED
2026-06-20 13:09:36,user14,192.168.179.109,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:34:54,user11,192.168.154.83,LOGIN_FAIL,FAILED
2026-06-20 15:28:40,user10,192.168.64.58,FILE_ACCESS,SUCCESS
2026-06-20 11:18:39,user43,192.168.182.162,ACCESS_DENIED,FAILED
2026-06-20 11:03:11,user44,192.168.28.64,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:15:18,user38,192.168.116.31,LOGIN_FAIL,FAILED
2026-06-20 14:53:06,user9,192.168.242.3,LOGIN_FAIL,FAILED
2026-06-20 11:41:01,user33,192.168.188.125,ERROR,FAILED
2026-06-20 10:43:21,user7,192.168.6.151,LOGIN_FAIL,FAILED
2026-06-20 08:42:38,user33,192.168.137.197,FILE_ACCESS,SUCCESS
2026-06-20 09:41:47,user43,192.168.154.83,LOGIN_FAIL,FAILED
2026-06-20 17:49:02,user50,192.168.164.29,ERROR,FAILED
2026-06-20 15:51:18,user27,192.168.188.125,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:47:26,user34,192.168.222.187,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:46:36,user25,192.168.167.139,LOGIN_SUCCESS,SUCCESS
2026-06-20 09:46:43,user9,192.168.185.225,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:13:57,user19,192.168.179.109,ACCESS_DENIED,FAILED
2026-06-20 17:53:53,user17,192.168.88.29,LOGIN_FAIL,FAILED
2026-06-20 08:07:46,user34,192.168.183.80,LOGIN_FAIL,FAILED
2026-06-20 08:07:51,user42,192.168.65.249,LOGIN_FAIL,FAILED
2026-06-20 13:45:02,user24,192.168.88.29,LOGIN_FAIL,FAILED
2026-06-20 15:45:23,user38,192.168.125.55,LOGIN_SUCCESS,SUCCESS
2026-06-20 17:45:34,user37,192.168.185.225,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:00:59,user26,192.168.25.25,FILE_ACCESS,SUCCESS
2026-06-20 15:31:21,user36,192.168.136.224,ACCESS_DENIED,FAILED
2026-06-20 14:44:22,user36,192.168.247.55,ACCESS_DENIED,FAILED
2026-06-20 13:34:56,user23,192.168.183.80,FILE_ACCESS,SUCCESS
2026-06-20 15:14:51,user9,192.168.36.109,FILE_ACCESS,SUCCESS
2026-06-20 10:10:04,user15,192.168.224.237,LOGIN_SUCCESS,SUCCESS
2026-06-20 10:56:43,user14,192.168.87.27,ACCESS_DENIED,FAILED
2026-06-20 14:09:39,user40,192.168.43.68,ERROR,FAILED
2026-06-20 08:56:51,user25,192.168.12.170,CONFIG_CHANGE,SUCCESS
2026-06-20 08:05:46,user10,192.168.40.56,ACCESS_DENIED,FAILED
2026-06-20 15:55:32,user5,192.168.88.72,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:45:03,user39,192.168.207.41,LOGIN_FAIL,FAILED
2026-06-20 14:59:47,user40,192.168.193.69,ERROR,FAILED
2026-06-20 13:12:54,user39,192.168.16.104,LOGIN_FAIL,FAILED
2026-06-20 11:11:26,user32,192.168.85.19,LOGIN_SUCCESS,SUCCESS
2026-06-20 11:40:19,user34,192.168.186.240,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:36:42,user33,192.168.64.58,ACCESS_DENIED,FAILED
2026-06-20 12:13:02,user11,192.168.151.57,ERROR,FAILED
2026-06-20 14:32:55,user42,192.168.164.177,LOGIN_FAIL,FAILED
2026-06-20 10:51:58,user18,192.168.88.72,FILE_ACCESS,SUCCESS
2026-06-20 14:25:42,user26,192.168.63.201,LOGIN_SUCCESS,SUCCESS
2026-06-20 11:38:47,user1,192.168.21.22,ERROR,FAILED
2026-06-20 09:14:56,user36,192.168.40.56,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:20:12,user18,192.168.13.221,LOGIN_FAIL,FAILED
2026-06-20 11:32:28,user26,192.168.130.156,ACCESS_DENIED,FAILED
2026-06-20 12:45:11,user27,192.168.21.219,ACCESS_DENIED,FAILED
2026-06-20 09:19:03,user19,192.168.207.79,LOGIN_SUCCESS,SUCCESS
2026-06-20 10:07:48,user17,192.168.146.243,FILE_ACCESS,SUCCESS
2026-06-20 12:33:13,user29,192.168.106.120,CONFIG_CHANGE,SUCCESS
2026-06-20 16:48:15,user16,192.168.215.4,FILE_ACCESS,SUCCESS
2026-06-20 16:21:11,user30,192.168.25.25,FILE_ACCESS,SUCCESS
2026-06-20 08:29:52,user8,192.168.154.83,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:57:58,user15,192.168.9.221,ERROR,FAILED
2026-06-20 12:11:08,user27,192.168.144.138,CONFIG_CHANGE,SUCCESS
2026-06-20 17:24:09,user1,192.168.33.33,ERROR,FAILED
2026-06-20 12:47:38,user19,192.168.176.84,LOGIN_FAIL,FAILED
2026-06-20 14:13:32,user36,192.168.2.195,LOGOUT,SUCCESS
2026-06-20 16:40:31,user23,192.168.144.138,LOGIN_FAIL,FAILED
2026-06-20 12:53:54,user48,192.168.26.98,ERROR,FAILED
2026-06-20 11:27:42,user48,192.168.253.213,LOGIN_FAIL,FAILED
2026-06-20 12:24:23,user14,192.168.9.207,LOGIN_FAIL,FAILED
2026-06-20 12:32:44,user23,192.168.2.19,LOGIN_FAIL,FAILED
2026-06-20 09:56:31,user6,192.168.207.12,ERROR,FAILED
2026-06-20 16:58:07,user1,192.168.151.57,FILE_ACCESS,SUCCESS
2026-06-20 17:51:26,user31,192.168.56.60,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:44:31,user37,192.168.93.225,FILE_ACCESS,SUCCESS
2026-06-20 16:56:05,user49,192.168.26.98,LOGOUT,SUCCESS
2026-06-20 13:06:07,user15,192.168.227.138,FILE_ACCESS,SUCCESS
2026-06-20 10:20:04,user34,192.168.51.184,FILE_ACCESS,SUCCESS
2026-06-20 16:42:27,user3,192.168.169.122,ACCESS_DENIED,FAILED
2026-06-20 15:10:02,user50,192.168.169.111,LOGIN_FAIL,FAILED
2026-06-20 10:11:28,user34,192.168.222.187,ACCESS_DENIED,FAILED
2026-06-20 08:09:11,user44,192.168.58.36,LOGIN_FAIL,FAILED
2026-06-20 09:50:02,user24,192.168.230.150,ERROR,FAILED
2026-06-20 12:43:39,user36,192.168.72.117,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:54:15,user40,192.168.245.200,LOGIN_SUCCESS,SUCCESS
2026-06-20 11:20:52,user28,192.168.253.213,LOGIN_FAIL,FAILED
2026-06-20 14:46:39,user26,192.168.17.99,LOGIN_SUCCESS,SUCCESS
2026-06-20 11:16:29,user9,192.168.177.52,CONFIG_CHANGE,SUCCESS
2026-06-20 12:09:39,user47,192.168.87.27,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:17:33,user28,192.168.156.109,FILE_ACCESS,SUCCESS
2026-06-20 11:34:09,user48,192.168.159.227,LOGIN_FAIL,FAILED
2026-06-20 08:10:38,user27,192.168.60.222,ACCESS_DENIED,FAILED
2026-06-20 17:24:42,user47,192.168.137.197,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:51:31,user17,192.168.235.165,ACCESS_DENIED,FAILED
2026-06-20 08:52:06,user7,192.168.227.138,ERROR,FAILED
2026-06-20 09:05:34,user17,192.168.156.163,ACCESS_DENIED,FAILED
2026-06-20 09:45:11,user48,192.168.216.164,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:34:16,user36,192.168.109.153,ACCESS_DENIED,FAILED
2026-06-20 12:41:29,user2,192.168.13.221,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:23:29,user39,192.168.105.49,LOGIN_FAIL,FAILED
2026-06-20 17:48:07,user50,192.168.21.219,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:55:05,user33,192.168.122.207,ACCESS_DENIED,FAILED
2026-06-20 16:08:10,user25,192.168.207.41,ERROR,FAILED
2026-06-20 16:26:32,user10,192.168.18.232,FILE_ACCESS,SUCCESS
2026-06-20 14:08:31,user41,192.168.1.245,ERROR,FAILED
2026-06-20 15:22:07,user6,192.168.208.223,LOGIN_FAIL,FAILED
2026-06-20 12:09:16,user21,192.168.144.138,ERROR,FAILED
2026-06-20 12:52:09,user42,192.168.17.87,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:05:56,user24,192.168.238.193,ERROR,FAILED
2026-06-20 17:29:00,user27,192.168.216.164,LOGIN_FAIL,FAILED
2026-06-20 08:25:13,user47,192.168.138.32,LOGIN_FAIL,FAILED
2026-06-20 12:34:51,user45,192.168.119.64,ERROR,FAILED
2026-06-20 11:50:00,user26,192.168.59.198,LOGIN_FAIL,FAILED
2026-06-20 09:09:40,user36,192.168.237.136,LOGIN_FAIL,FAILED
2026-06-20 15:13:38,user49,192.168.209.18,CONFIG_CHANGE,SUCCESS
2026-06-20 09:53:31,user40,192.168.9.207,LOGIN_FAIL,FAILED
2026-06-20 15:05:48,user15,192.168.64.191,LOGIN_FAIL,FAILED
2026-06-20 13:10:23,user41,192.168.28.223,LOGIN_FAIL,FAILED
2026-06-20 17:35:20,user2,192.168.75.253,LOGIN_FAIL,FAILED
2026-06-20 14:29:45,user31,192.168.230.150,ACCESS_DENIED,FAILED
2026-06-20 17:50:27,user36,192.168.69.17,LOGIN_SUCCESS,SUCCESS
2026-06-20 17:49:02,user38,192.168.60.222,ACCESS_DENIED,FAILED
2026-06-20 15:55:06,user41,192.168.209.18,ERROR,FAILED
2026-06-20 13:38:13,user31,192.168.13.221,ACCESS_DENIED,FAILED
2026-06-20 09:37:49,user20,192.168.28.223,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:43:46,user20,192.168.148.50,LOGIN_FAIL,FAILED
2026-06-20 17:31:36,user9,192.168.220.141,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:32:29,user1,192.168.137.197,ERROR,FAILED
2026-06-20 16:57:19,user31,192.168.207.221,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:50:09,user39,192.168.168.128,LOGIN_FAIL,FAILED
2026-06-20 08:07:53,user24,192.168.43.68,LOGIN_FAIL,FAILED
2026-06-20 15:57:26,user16,192.168.227.138,LOGIN_FAIL,FAILED
2026-06-20 15:05:40,user15,192.168.65.249,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:41:11,user16,192.168.16.59,ACCESS_DENIED,FAILED
2026-06-20 12:56:56,user42,192.168.225.184,ERROR,FAILED
2026-06-20 12:53:37,user13,192.168.76.112,FILE_ACCESS,SUCCESS
2026-06-20 11:19:14,user19,192.168.97.21,LOGIN_FAIL,FAILED
2026-06-20 16:17:21,user29,192.168.2.19,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:57:23,user21,192.168.163.214,LOGIN_FAIL,FAILED
2026-06-20 08:54:12,user2,192.168.137.197,LOGIN_FAIL,FAILED
2026-06-20 09:51:42,user18,192.168.225.184,LOGIN_FAIL,FAILED
2026-06-20 15:58:52,user1,192.168.50.49,LOGIN_FAIL,FAILED
2026-06-20 10:44:35,user32,192.168.58.36,LOGIN_FAIL,FAILED
2026-06-20 15:39:01,user32,192.168.64.191,CONFIG_CHANGE,SUCCESS
2026-06-20 16:26:28,user3,192.168.222.187,LOGIN_SUCCESS,SUCCESS
2026-06-20 10:39:34,user18,192.168.167.180,FILE_ACCESS,SUCCESS
2026-06-20 09:17:58,user31,192.168.243.141,LOGIN_FAIL,FAILED
2026-06-20 12:33:09,user1,192.168.142.221,LOGIN_FAIL,FAILED
2026-06-20 12:31:55,user50,192.168.242.3,CONFIG_CHANGE,SUCCESS
2026-06-20 12:29:58,user3,192.168.36.109,LOGIN_FAIL,FAILED
2026-06-20 09:42:37,user43,192.168.188.125,CONFIG_CHANGE,SUCCESS
2026-06-20 16:36:27,user44,192.168.175.185,CONFIG_CHANGE,SUCCESS
2026-06-20 13:52:52,user41,192.168.181.18,ERROR,FAILED
2026-06-20 17:28:59,user17,192.168.187.118,ACCESS_DENIED,FAILED
2026-06-20 13:26:23,user24,192.168.95.91,FILE_ACCESS,SUCCESS
2026-06-20 11:57:52,user16,192.168.217.89,ERROR,FAILED
2026-06-20 13:54:27,user11,192.168.58.36,FILE_ACCESS,SUCCESS
2026-06-20 10:10:41,user16,192.168.227.138,LOGIN_FAIL,FAILED
2026-06-20 08:45:52,user45,192.168.103.255,ACCESS_DENIED,FAILED
2026-06-20 10:49:17,user50,192.168.120.136,LOGIN_FAIL,FAILED
2026-06-20 10:52:14,user6,192.168.253.213,ERROR,FAILED
2026-06-20 14:09:38,user41,192.168.220.141,LOGIN_FAIL,FAILED
2026-06-20 14:28:19,user10,192.168.72.172,ERROR,FAILED
2026-06-20 09:57:18,user32,192.168.138.32,LOGIN_FAIL,FAILED
2026-06-20 14:19:21,user47,192.168.130.234,LOGIN_FAIL,FAILED
2026-06-20 14:52:37,user47,192.168.203.175,LOGIN_FAIL,FAILED
2026-06-20 08:43:07,user46,192.168.126.5,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:21:54,user45,192.168.169.122,ACCESS_DENIED,FAILED
2026-06-20 11:23:50,user23,192.168.243.141,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:31:36,user39,192.168.55.234,LOGOUT,SUCCESS
2026-06-20 10:55:08,user34,192.168.151.72,LOGIN_FAIL,FAILED
2026-06-20 13:22:57,user35,192.168.9.207,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:00:47,user41,192.168.249.24,ACCESS_DENIED,FAILED
2026-06-20 11:22:39,user40,192.168.189.27,FILE_ACCESS,SUCCESS
2026-06-20 12:20:49,user47,192.168.150.110,LOGIN_FAIL,FAILED
2026-06-20 17:48:41,user13,192.168.175.185,ACCESS_DENIED,FAILED
2026-06-20 17:03:27,user36,192.168.167.139,LOGIN_FAIL,FAILED
2026-06-20 13:09:15,user27,192.168.150.110,ERROR,FAILED
2026-06-20 10:00:39,user34,192.168.246.196,ERROR,FAILED
2026-06-20 08:47:48,user12,192.168.250.237,FILE_ACCESS,SUCCESS
2026-06-20 11:40:43,user32,192.168.25.92,LOGIN_FAIL,FAILED
2026-06-20 08:34:45,user42,192.168.177.52,FILE_ACCESS,SUCCESS
2026-06-20 16:55:06,user40,192.168.209.18,ERROR,FAILED
2026-06-20 12:39:33,user24,192.168.7.144,LOGIN_FAIL,FAILED
2026-06-20 09:17:24,user14,192.168.58.36,ERROR,FAILED
2026-06-20 09:27:20,user41,192.168.42.139,LOGIN_FAIL,FAILED
2026-06-20 15:34:19,user46,192.168.98.153,LOGIN_FAIL,FAILED
2026-06-20 12:50:20,user3,192.168.251.195,ERROR,FAILED
2026-06-20 13:31:56,user14,192.168.2.195,CONFIG_CHANGE,SUCCESS
2026-06-20 09:46:04,user47,192.168.87.27,LOGIN_FAIL,FAILED
2026-06-20 15:00:53,user13,192.168.163.214,ACCESS_DENIED,FAILED
2026-06-20 12:31:42,user41,192.168.194.187,LOGOUT,SUCCESS
2026-06-20 15:33:29,user7,192.168.224.237,FILE_ACCESS,SUCCESS
2026-06-20 14:30:59,user30,192.168.122.207,ERROR,FAILED
2026-06-20 15:46:28,user11,192.168.24.98,FILE_ACCESS,SUCCESS
2026-06-20 15:18:36,user22,192.168.62.15,ERROR,FAILED
2026-06-20 17:43:09,user29,192.168.64.58,LOGOUT,SUCCESS
2026-06-20 13:44:13,user21,192.168.43.68,FILE_ACCESS,SUCCESS
2026-06-20 15:30:23,user41,192.168.26.13,LOGIN_SUCCESS,SUCCESS
2026-06-20 13:53:17,user16,192.168.6.151,ACCESS_DENIED,FAILED
2026-06-20 11:53:39,user50,192.168.65.249,ACCESS_DENIED,FAILED
2026-06-20 12:37:31,user29,192.168.109.153,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:13:43,user47,192.168.164.29,LOGIN_FAIL,FAILED
2026-06-20 13:10:43,user2,192.168.116.31,ACCESS_DENIED,FAILED
2026-06-20 13:29:41,user20,192.168.7.190,CONFIG_CHANGE,SUCCESS
2026-06-20 11:54:38,user2,192.168.144.138,FILE_ACCESS,SUCCESS
2026-06-20 13:01:25,user33,192.168.136.224,ACCESS_DENIED,FAILED
2026-06-20 10:48:59,user3,192.168.246.196,ACCESS_DENIED,FAILED
2026-06-20 10:50:30,user17,192.168.142.76,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:32:54,user17,192.168.98.70,FILE_ACCESS,SUCCESS
2026-06-20 09:40:23,user26,192.168.177.52,ACCESS_DENIED,FAILED
2026-06-20 11:57:29,user5,192.168.138.115,ERROR,FAILED
2026-06-20 16:47:03,user32,192.168.21.219,FILE_ACCESS,SUCCESS
2026-06-20 09:44:09,user42,192.168.116.31,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:56:45,user50,192.168.207.41,LOGIN_FAIL,FAILED
2026-06-20 14:05:14,user28,192.168.29.40,LOGIN_SUCCESS,SUCCESS
2026-06-20 10:11:39,user15,192.168.215.4,ERROR,FAILED
2026-06-20 08:12:29,user50,192.168.9.221,ERROR,FAILED
2026-06-20 08:59:07,user34,192.168.68.36,LOGIN_FAIL,FAILED
2026-06-20 17:49:44,user10,192.168.238.139,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:01:10,user4,192.168.148.50,ERROR,FAILED
2026-06-20 15:09:07,user49,192.168.161.77,ACCESS_DENIED,FAILED
2026-06-20 17:11:17,user15,192.168.40.56,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:10:42,user9,192.168.159.227,LOGIN_SUCCESS,SUCCESS
2026-06-20 16:39:45,user48,192.168.177.52,LOGIN_FAIL,FAILED
2026-06-20 15:16:01,user6,192.168.9.207,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:54:34,user45,192.168.249.24,LOGIN_FAIL,FAILED
2026-06-20 10:27:18,user36,192.168.154.83,LOGIN_FAIL,FAILED
2026-06-20 15:11:47,user37,192.168.125.55,LOGIN_FAIL,FAILED
2026-06-20 17:32:37,user16,192.168.176.84,LOGIN_FAIL,FAILED
2026-06-20 15:49:44,user44,192.168.150.110,LOGOUT,SUCCESS
2026-06-20 09:37:51,user43,192.168.217.89,LOGIN_SUCCESS,SUCCESS
2026-06-20 14:38:58,user13,192.168.29.40,LOGIN_SUCCESS,SUCCESS
2026-06-20 08:26:26,user20,192.168.215.4,LOGIN_FAIL,FAILED
2026-06-20 14:21:59,user29,192.168.151.57,ERROR,FAILED
2026-06-20 16:01:06,user15,192.168.130.155,LOGIN_FAIL,FAILED
2026-06-20 14:48:18,user49,192.168.148.50,ERROR,FAILED
2026-06-20 09:33:43,user48,192.168.217.89,LOGIN_FAIL,FAILED
2026-06-20 10:41:18,user1,192.168.81.55,LOGIN_SUCCESS,SUCCESS
2026-06-20 10:01:32,user29,192.168.68.36,ACCESS_DENIED,FAILED
2026-06-20 14:02:29,user48,192.168.240.175,ACCESS_DENIED,FAILED
2026-06-20 11:42:36,user34,192.168.243.141,FILE_ACCESS,SUCCESS
2026-06-20 17:59:26,user40,192.168.154.83,ERROR,FAILED
2026-06-20 10:34:23,user45,192.168.106.120,ERROR,FAILED
2026-06-20 14:51:21,user43,192.168.172.167,ACCESS_DENIED,FAILED
2026-06-20 12:39:01,user4,192.168.75.253,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:56:18,user30,192.168.51.184,ERROR,FAILED
2026-06-20 08:09:06,user25,192.168.151.72,ERROR,FAILED
2026-06-20 14:33:27,user2,192.168.25.92,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:02:11,user25,192.168.98.70,ACCESS_DENIED,FAILED
2026-06-20 09:48:47,user32,192.168.144.138,FILE_ACCESS,SUCCESS
2026-06-20 17:40:36,user12,192.168.88.72,LOGIN_FAIL,FAILED
2026-06-20 16:20:14,user46,192.168.247.55,LOGIN_FAIL,FAILED
2026-06-20 12:30:13,user20,192.168.251.195,LOGIN_SUCCESS,SUCCESS
2026-06-20 15:09:41,user11,192.168.119.64,LOGIN_FAIL,FAILED
2026-06-20 14:24:22,user41,192.168.161.41,LOGIN_SUCCESS,SUCCESS
2026-06-20 17:07:30,user4,192.168.55.234,ERROR,FAILED
2026-06-20 15:02:53,user36,192.168.23.152,LOGOUT,SUCCESS
2026-06-20 12:06:23,user22,192.168.221.93,FILE_ACCESS,SUCCESS
2026-06-20 10:29:55,user47,192.168.88.72,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:08:24,user16,192.168.41.117,ACCESS_DENIED,FAILED
2026-06-20 15:45:48,user39,192.168.64.191,LOGIN_SUCCESS,SUCCESS
2026-06-20 17:52:15,user14,192.168.250.237,ERROR,FAILED
2026-06-20 17:51:18,user13,192.168.169.111,FILE_ACCESS,SUCCESS
2026-06-20 13:37:30,user46,192.168.91.109,FILE_ACCESS,SUCCESS
2026-06-20 10:27:43,user50,192.168.249.129,LOGIN_FAIL,FAILED
2026-06-20 10:52:37,user5,192.168.68.192,ACCESS_DENIED,FAILED
2026-06-20 10:09:18,user21,192.168.72.117,FILE_ACCESS,SUCCESS
2026-06-20 10:38:56,user2,192.168.50.49,FILE_ACCESS,SUCCESS
2026-06-20 15:32:14,user20,192.168.76.112,LOGIN_SUCCESS,SUCCESS
2026-06-20 12:59:03,user50,192.168.221.93,LOGIN_FAIL,FAILED
2026-06-20 10:23:40,user2,192.168.72.117,FILE_ACCESS,SUCCESS
2026-06-20 12:51:29,user37,192.168.6.151,ERROR,FAILED
2026-06-20 12:13:36,user44,192.168.98.70,LOGIN_FAIL,FAILED
2026-06-20 09:26:48,user50,192.168.91.109,ACCESS_DENIED,FAILED
2026-06-20 17:08:40,user31,192.168.17.87,ERROR,FAILED
2026-06-20 14:48:27,user25,192.168.72.117,ACCESS_DENIED,FAILED
2026-06-20 10:30:12,user13,192.168.12.170,LOGIN_FAIL,FAILED
2026-06-20 15:26:17,user1,192.168.26.13,LOGOUT,SUCCESS
2026-06-20 15:31:09,user48,192.168.44.137,ERROR,FAILED
2026-06-20 11:41:32,user14,192.168.207.221,LOGIN_FAIL,FAILED
2026-06-20 15:59:48,user32,192.168.151.57,ERROR,FAILED
